1618148700000,59411.32000000,59485.47000000,59272.29000000,59291.91000000,140.77963200,1618148999999,8358959.16066824,5305,71.20898400,4228237.65713452,0
1618149000000,59293.79000000,59434.61000000,59250.82000000,59428.39000000,130.03783400,1618149299999,7716902.08502129,4995,60.83217600,3610351.38917987,0
1618149300000,59428.39000000,59440.29000000,59300.74000000,59340.55000000,109.55346500,1618149599999,6504398.32505051,4577,42.42190800,2518451.22996258,0
1618149600000,59340.54000000,59461.64000000,59250.00000000,59435.32000000,241.24160800,1618149899999,14320869.13109301,7328,106.33893600,6314384.61155878,0
1618149900000,59435.31000000,59499.00000000,59391.09000000,59467.03000000,165.54054300,1618150199999,9842318.85648265,5490,65.65481000,3903758.95054505,0
1618150200000,59467.02000000,59476.26000000,59363.16000000,59363.16000000,182.33717800,1618150499999,10836208.92667635,4950,102.69817600,6103297.40192334,0
1618150500000,59363.16000000,59400.00000000,59288.19000000,59355.60000000,151.94521300,1618150799999,9015686.75781087,5785,69.54999700,4126868.06109272,0
1618150800000,59355.60000000,59425.96000000,59346.82000000,59424.47000000,80.40008300,1618151099999,4775349.47596193,4235,39.70120300,2358066.18041110,0
1618151100000,59424.48000000,59458.06000000,59387.61000000,59439.71000000,108.68491800,1618151399999,6458910.87567145,4396,51.95361000,3087647.12480491,0
1618151400000,59439.70000000,59588.58000000,59434.08000000,59584.42000000,128.60727900,1618151699999,7653392.48418030,4941,58.35925400,3472154.43947094,0
1618151700000,59584.42000000,59664.98000000,59578.06000000,59586.56000000,146.41604800,1618151999999,8728555.82414930,5045,89.27024300,5321846.82472505,0
1618152000000,59586.55000000,59594.31000000,59535.09000000,59549.00000000,126.19485700,1618152299999,7515253.44616242,4676,62.30341200,3710276.15043740,0
1618152300000,59549.00000000,59553.87000000,59501.80000000,59532.34000000,84.01673400,1618152599999,5001742.82327758,4231,38.90728100,2316223.27839614,0
1618152600000,59532.33000000,59624.60000000,59530.00000000,59583.27000000,116.59932400,1618152899999,6947205.36514660,4805,49.84285600,2969409.70196355,0
1618152900000,59583.26000000,59598.00000000,59534.00000000,59570.77000000,94.85482600,1618153199999,5649304.04447433,4993,48.17408700,2869077.85789692,0
1618153200000,59573.36000000,59736.51000000,59573.36000000,59714.11000000,164.39956700,1618153499999,9810071.75682240,6743,95.22649800,5682233.01046951,0
1618153500000,59714.11000000,59736.84000000,59649.59000000,59701.19000000,150.93327600,1618153799999,9010519.11751649,6835,71.97366500,4296543.05105717,0
1618153800000,59701.19000000,59750.00000000,59676.03000000,59700.41000000,123.41773400,1618154099999,7369805.65381117,5763,66.37788800,3963678.50332097,0
1618154100000,59700.34000000,59780.06000000,59673.96000000,59759.23000000,120.46069100,1618154399999,7194212.92435422,5373,61.80709800,3691119.24726963,0
1618154400000,59759.22000000,59772.84000000,59701.00000000,59711.89000000,73.11563400,1618154699999,4366795.91865071,4689,40.43532500,2414938.30746705,0
1618154700000,59711.90000000,59738.88000000,59663.13000000,59670.40000000,133.36911300,1618154999999,7963370.26082948,5679,64.91964700,3876332.51942744,0
1618155000000,59670.39000000,59721.45000000,59626.59000000,59667.64000000,122.89251500,1618155299999,7333420.94745294,5805,56.18901200,3352954.85398773,0
1618155300000,59667.64000000,59677.97000000,59558.00000000,59574.63000000,107.82642000,1618155599999,6429787.36781159,5897,47.12429500,2810087.53919011,0
1618155600000,59574.63000000,59663.35000000,59566.92000000,59643.42000000,147.47315900,1618155899999,8793327.96242056,5954,65.18452900,3886416.18568103,0
